"connection_name","field_type","project","model","explore","explore_label","view","view_label","name","hidden","label","label_short","description","sql","ftype","value_format","source"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.is_daylight_savings_time_recognized","True","Target Is Daylight Savings Time Recognized (Yes / No)","Is Daylight Savings Time Recognized (Yes / No)","None","${TABLE}.""IS_DAYLIGHT_SAVINGS_TIME_RECOGNIZED"" ","yesno","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.is_open_mf","True","Target Is Open Mf (Yes / No)","Is Open Mf (Yes / No)","None","${TABLE}.""IS_OPEN_MF"" ","yesno","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.is_open_sat","True","Target Is Open Sat (Yes / No)","Is Open Sat (Yes / No)","None","${TABLE}.""IS_OPEN_SAT"" ","yesno","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.is_open_sun","True","Target Is Open Sun (Yes / No)","Is Open Sun (Yes / No)","None","${TABLE}.""IS_OPEN_SUN"" ","yesno","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.address_latitude","True","Target Latitude","Latitude","None","${TABLE}.""ADDRESS_LATITUDE"" ","number","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_date","True","Target Location Milestones Last Remodel Date","Location Milestones Last Remodel Date","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_date","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_month","True","Target Location Milestones Last Remodel Month","Location Milestones Last Remodel Month","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_month","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_quarter","True","Target Location Milestones Last Remodel Quarter","Location Milestones Last Remodel Quarter","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_quarter","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_raw","True","Target Location Milestones Last Remodel Raw","Location Milestones Last Remodel Raw","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_raw","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_time","True","Target Location Milestones Last Remodel Time","Location Milestones Last Remodel Time","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_time","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_week","True","Target Location Milestones Last Remodel Week","Location Milestones Last Remodel Week","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_week","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_last_remodel_year","True","Target Location Milestones Last Remodel Year","Location Milestones Last Remodel Year","None","${TABLE}.""LOCATION_MILESTONES_LAST_REMODEL_DATE"" ","date_year","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_date","True","Target Location Milestones Open Date","Location Milestones Open Date","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_date","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_month","True","Target Location Milestones Open Month","Location Milestones Open Month","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_month","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_quarter","True","Target Location Milestones Open Quarter","Location Milestones Open Quarter","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_quarter","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_raw","True","Target Location Milestones Open Raw","Location Milestones Open Raw","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_raw","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_time","True","Target Location Milestones Open Time","Location Milestones Open Time","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_time","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_week","True","Target Location Milestones Open Week","Location Milestones Open Week","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_week","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.location_milestones_open_year","True","Target Location Milestones Open Year","Location Milestones Open Year","None","${TABLE}.""LOCATION_MILESTONES_OPEN_DATE"" ","date_year","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.address_longitude","True","Target Longitude","Longitude","None","${TABLE}.""ADDRESS_LONGITUDE"" ","number","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.market","True","Target Market","Market","None","${TABLE}.""MARKET"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.name","True","Target Name","Name","None","${TABLE}.""NAME"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.operating_hours_time_format","True","Target Operating Hours Time Format","Operating Hours Time Format","None","${TABLE}.""OPERATING_HOURS_TIME_FORMAT"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.phone_number","True","Target Phone Number","Phone Number","None","${TABLE}.""PHONE_NUMBER"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.all_capability","True","Target Store Capability","Store Capability","None","${TABLE}.""ALL_CAPABILITY"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.store_store_district_id","True","Target Store Store District ID","Store Store District ID","None","${TABLE}.""STORE_STORE_DISTRICT_ID"" ","number","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.store_store_group_id","True","Target Store Store Group ID","Store Store Group ID","None","${TABLE}.""STORE_STORE_GROUP_ID"" ","number","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.store_store_region_id","True","Target Store Store Region ID","Store Store Region ID","None","${TABLE}.""STORE_STORE_REGION_ID"" ","number","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.sub_type_description","True","Target Sub Type Description","Sub Type Description","None","${TABLE}.""SUB_TYPE_DESCRIPTION"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.summary_mf","True","Target Summary Mf","Summary Mf","None","${TABLE}.""SUMMARY_MF"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.summary_sat","True","Target Summary Sat","Summary Sat","None","${TABLE}.""SUMMARY_SAT"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.summary_sun","True","Target Summary Sun","Summary Sun","None","${TABLE}.""SUMMARY_SUN"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.thru_time_mf","True","Target Thru Time Mf","Thru Time Mf","None","${TABLE}.""THRU_TIME_MF"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.thru_time_sat","True","Target Thru Time Sat","Thru Time Sat","None","${TABLE}.""THRU_TIME_SAT"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.thru_time_sun","True","Target Thru Time Sun","Thru Time Sun","None","${TABLE}.""THRU_TIME_SUN"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.time_zone_time_zone_description","True","Target Time Zone","Time Zone","None","${TABLE}.""TIME_ZONE_TIME_ZONE_DESCRIPTION"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.time_zone_time_zone_code","True","Target Time Zone Time Zone Code","Time Zone Time Zone Code","None","${TABLE}.""TIME_ZONE_TIME_ZONE_CODE"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.time_zone_time_zone_offset_offset_code","True","Target Time Zone Time Zone Offset Offset Code","Time Zone Time Zone Offset Offset Code","None","${TABLE}.""TIME_ZONE_TIME_ZONE_OFFSET_OFFSET_CODE"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.time_zone_time_zone_offset_offset_hours","True","Target Time Zone Time Zone Offset Offset Hours","Time Zone Time Zone Offset Offset Hours","None","${TABLE}.""TIME_ZONE_TIME_ZONE_OFFSET_OFFSET_HOURS"" ","number","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.type_code","True","Target Type Code","Type Code","None","${TABLE}.""TYPE_CODE"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.x_locale","True","Target X Locale","X Locale","None","${TABLE}.""X_LOCALE"" ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","target","Target","target.address_postal_code","True","Target Zip Code","Zip Code","None","substr(${TABLE}.""ADDRESS_POSTAL_CODE"",1,5) ","string","None","demographic.target.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._file","True","Walmart  File"," File","None","${TABLE}.""_FILE"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_date","True","Walmart  Fivetran Synced Date"," Fivetran Synced Date","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_date","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_month","True","Walmart  Fivetran Synced Month"," Fivetran Synced Month","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_month","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_quarter","True","Walmart  Fivetran Synced Quarter"," Fivetran Synced Quarter","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_quarter","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_raw","True","Walmart  Fivetran Synced Raw"," Fivetran Synced Raw","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_raw","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_time","True","Walmart  Fivetran Synced Time"," Fivetran Synced Time","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_time","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_week","True","Walmart  Fivetran Synced Week"," Fivetran Synced Week","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_week","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._fivetran_synced_year","True","Walmart  Fivetran Synced Year"," Fivetran Synced Year","None","${TABLE}.""_FIVETRAN_SYNCED"" ","date_year","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._line","True","Walmart  Line"," Line","None","${TABLE}.""_LINE"" ","number","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_date","True","Walmart  Modified Date"," Modified Date","None","${TABLE}.""_MODIFIED"" ","date_date","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_month","True","Walmart  Modified Month"," Modified Month","None","${TABLE}.""_MODIFIED"" ","date_month","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_quarter","True","Walmart  Modified Quarter"," Modified Quarter","None","${TABLE}.""_MODIFIED"" ","date_quarter","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_raw","True","Walmart  Modified Raw"," Modified Raw","None","${TABLE}.""_MODIFIED"" ","date_raw","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_time","True","Walmart  Modified Time"," Modified Time","None","${TABLE}.""_MODIFIED"" ","date_time","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_week","True","Walmart  Modified Week"," Modified Week","None","${TABLE}.""_MODIFIED"" ","date_week","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart._modified_year","True","Walmart  Modified Year"," Modified Year","None","${TABLE}.""_MODIFIED"" ","date_year","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.address_1","True","Walmart Address","Address","None","${TABLE}.""ADDRESS_1"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.approx_store_location","True","Walmart Approx Store Location","Approx Store Location","None","Latitude:round(${TABLE}.""LATITUDE"",1) Longitude:round(${TABLE}.""LONGITUDE"",1) ","location","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.city","True","Walmart City","City","None","${TABLE}.""CITY"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.country","True","Walmart Country","Country","None","${TABLE}.""COUNTRY"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.id","True","Walmart ID","ID","None","${TABLE}.""ID"" ","number","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.latitude","True","Walmart Latitude","Latitude","None","${TABLE}.""LATITUDE"" ","number","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.longitude","True","Walmart Longitude","Longitude","None","${TABLE}.""LONGITUDE"" ","number","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.open_date","True","Walmart Open Date","Open Date","None","${TABLE}.""OPEN_DATE"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.phone_number","True","Walmart Phone Number","Phone Number","None","${TABLE}.""PHONE_NUMBER"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.state","True","Walmart State","State","None","${TABLE}.""STATE"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.name","True","Walmart Store Type","Store Type","None","${TABLE}.""NAME"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.store_type","True","Walmart Store Type","Store Type","None","${TABLE}.""STORE_TYPE"" ","number","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.time_zone","True","Walmart Time Zone","Time Zone","None","${TABLE}.""TIME_ZONE"" ","string","None","demographic.walmart.view.lkml"
"das42_snowflake","dimensions","special_projects","demographic","state_city_zip","(1) Fast Food and Superstores","walmart","Walmart","walmart.postal_code","True","Walmart Zip Code","Zip Code","None","${TABLE}.""POSTAL_CODE"" ","zipcode","None","demographic.walmart.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.average_price","False","Fruit Basket Average Price","Average Price","None","${price} ","average","$#,##0.00","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.average_price_per_pound","False","Fruit Basket Average Price per Pound","Average Price per Pound","None","${price_per_pound} ","average","$#,##0.00","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.average_weight","False","Fruit Basket Average Weight","Average Weight","None","${weight} ","average","#,##0.00","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.count","False","Fruit Basket Count","Count","None","fruit_basket.count","count","None","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.count_color","False","Fruit Basket Count Color","Count Color","None","${color} ","count_distinct","None","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.count_types","False","Fruit Basket Count Types","Count Types","None","${fruit_type} ","count_distinct","None","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.total_price","False","Fruit Basket Total Price","Total Price","None","${price} ","sum","$#,##0.00","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.total_weight","False","Fruit Basket Total Weight","Total Weight","None","${weight} ","sum","#,##0.00","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.color","False","Fruit Basket Color","Color","None","${TABLE}.color ","string","None","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.fruit_sort","True","Fruit Basket Fruit Sort","Fruit Sort","None","CASE WHEN ${fruit_type} = 'lime' THEN 1              WHEN ${fruit_type} = 'banana' THEN 2              WHEN ${fruit_type} = 'apple' THEN 3              WHEN ${fruit_type} = 'orange' THEN 4              WHEN ${fruit_type} = 'lemon' THEN 5 END ","number","None","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.fruit_type","False","Fruit Basket Fruit Type","Fruit Type","None","${TABLE}.fruit_name ","string","None","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.is_round","False","Fruit Basket Is Round","Is Round","None","${TABLE}.is_round ","string","None","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.price","False","Fruit Basket Price","Price","None","${TABLE}.price ","number","None","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.price_per_pound","False","Fruit Basket Price per Pound","Price per Pound","None","${TABLE}.price_per_pound ","number","None","fruit_basket.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","fruit_basket","Fruit Basket","fruit_basket","Fruit Basket","fruit_basket.weight","False","Fruit Basket Weight","Weight","None","${TABLE}.weight ","number","None","fruit_basket.view.lkml"
"snowlooker","measures","feature_test","feature_test","events","Events","events","Events","events.count","False","Events Count","Count","None","events.count","count","None","ecom_views/events.view.lkml"
"snowlooker","measures","feature_test","feature_test","events","Events","users","Users","users.count","False","Users Count","Count","None","users.id ","count_distinct","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_date","False","Events Created Date","Created Date","None","${TABLE}.created_at ","date_date","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_month","False","Events Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_quarter","False","Events Created Quarter","Created Quarter","None","${TABLE}.created_at ","date_quarter","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_raw","True","Events Created Raw","Created Raw","None","${TABLE}.created_at ","date_raw","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_time","False","Events Created Time","Created Time","None","${TABLE}.created_at ","date_time","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_week","False","Events Created Week","Created Week","None","${TABLE}.created_at ","date_week","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.created_year","False","Events Created Year","Created Year","None","${TABLE}.created_at ","date_year","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.id","False","Events ID","ID","None","${TABLE}.id ","number","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.type_id","False","Events Type ID","Type ID","None","${TABLE}.type_id ","number","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.user_id","False","Events User ID","User ID","None","${TABLE}.user_id ","number","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","events","Events","events.value","False","Events Value","Value","None","${TABLE}.value ","string","None","ecom_views/events.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.age","False","Users Age","Age","None","${TABLE}.age ","number","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.city","False","Users City","City","None","${TABLE}.city ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.country","False","Users Country","Country","None","${TABLE}.country ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_date","False","Users Created Date","Created Date","None","${TABLE}.created_at ","date_date","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_month","False","Users Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_quarter","False","Users Created Quarter","Created Quarter","None","${TABLE}.created_at ","date_quarter","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_raw","True","Users Created Raw","Created Raw","None","${TABLE}.created_at ","date_raw","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_time","False","Users Created Time","Created Time","None","${TABLE}.created_at ","date_time","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_week","False","Users Created Week","Created Week","None","${TABLE}.created_at ","date_week","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.created_year","False","Users Created Year","Created Year","None","${TABLE}.created_at ","date_year","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.email","False","Users Email","Email","None","${TABLE}.email ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.first_name","False","Users First Name","First Name","None","${TABLE}.first_name ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.gender","False","Users Gender","Gender","None","${TABLE}.gender ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.id","False","Users ID","ID","None","${TABLE}.id ","number","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.last_name","False","Users Last Name","Last Name","None","${TABLE}.last_name ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.state","False","Users State","State","None","${TABLE}.state ","string","None","ecom_views/users.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","events","Events","users","Users","users.zip","False","Users Zip","Zip","None","${TABLE}.zip ","zipcode","None","ecom_views/users.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.count","False","Inventory Items Count","Count","None","inventory_items.id ","count_distinct","None","ecom_views/inventory_items.view.lkml"
